file,scene,feature,mode,slope,p_value,direction,n_pairs,slope_rand_mean,slope_rand_std
neutral_S23,neutral,pitch_std,sym,0.0162453561493255,0.984,divergence,44,-0.0017326372593327,0.0089703982993923
neutral_S23,neutral,pitch_std,h2a,0.0357953595946472,0.996,divergence,22,0.0023190333510668,0.0118401493644843
neutral_S23,neutral,pitch_std,a2h,0.0104825328409105,0.607,none,22,0.0048221369802335,0.019961647503838
neutral_S23,neutral,intensity_mean,sym,-0.0001469512297841,0.461,none,46,-1.7706275728763843e-05,0.0012937436795683
neutral_S23,neutral,intensity_mean,h2a,-0.0008249894661105,0.266,none,23,0.0002949588169697,0.0017783925779012
neutral_S23,neutral,intensity_mean,a2h,0.0021574751950857,0.403,none,23,0.0024396989962559,0.001231542347257
neutral_S23,neutral,intensity_max,sym,0.0104505776457418,0.997,divergence,46,0.0027596534639549,0.0026287986411041
neutral_S23,neutral,intensity_max,h2a,0.0129883978763104,1.0,divergence,23,0.0032182790005258,0.0031944971482604
neutral_S23,neutral,intensity_max,a2h,0.0060013811441126,0.9,none,23,0.0033667751688861,0.0021306174205857
neutral_S23,neutral,intensity_min,sym,0.0004907499607568,0.189,none,46,0.0027936524834662,0.0026784522825866
neutral_S23,neutral,intensity_min,h2a,-0.0003961711300237,0.201,none,23,0.0022201122686092,0.0031663962772021
neutral_S23,neutral,intensity_min,a2h,-0.00187653092463,0.345,none,23,-0.0009334557135227,0.0025239597241262
neutral_S23,neutral,intensity_std,sym,0.0037227604824301,0.967,divergence,46,0.001624178662561,0.0011780799612237
neutral_S23,neutral,intensity_std,h2a,0.0020013146177408,0.741,none,23,0.0010772117908286,0.0013701328741405
neutral_S23,neutral,intensity_std,a2h,0.0029537589145401,0.912,none,23,0.0011298334797713,0.0012898375123406
neutral_S23,neutral,speech_rate,sym,-0.0014450216474007,0.017,convergence,46,-0.0001643888643533,0.0006769522129581
neutral_S23,neutral,speech_rate,h2a,-0.0008885908281478,0.145,none,23,-6.74070510191694e-05,0.0007964510212066
neutral_S23,neutral,speech_rate,a2h,-0.0027406565517837,0.047,convergence,23,-0.002001390552487,0.0004606773811671
neutral_S23,neutral,mfcc_centroid_dist,sym,6.562381505666741e-07,0.743,none,43,2.3376491741790506e-07,6.8704307654349e-07
neutral_S23,neutral,mfcc_centroid_dist,h2a,1.1508368267253364e-06,0.863,none,22,2.5555645548220866e-07,8.427882641377407e-07
neutral_S23,neutral,mfcc_centroid_dist,a2h,-1.2370758751069384e-07,0.433,none,21,-3.2378454062359915e-08,5.99913850115883e-07
neutral_S23,neutral,embedding_cosine_dist,sym,5.604438212489722e-05,0.82,none,43,2.03463877709361e-05,3.8288517070686e-05
neutral_S23,neutral,embedding_cosine_dist,h2a,8.939421759752685e-05,0.892,none,22,2.880447312099668e-05,4.753380333753606e-05
neutral_S23,neutral,embedding_cosine_dist,a2h,-1.340189439533664e-05,0.397,none,21,-5.691500404777538e-06,2.582402185670691e-05
neutral_S24,neutral,pitch_mean,sym,-0.0126030587451024,0.854,none,72,-0.0272901034038008,0.0137071081251044
neutral_S24,neutral,pitch_mean,h2a,0.0113696526235615,0.883,none,35,-0.0084232364856609,0.0170184535354955
neutral_S24,neutral,pitch_mean,a2h,-0.0244104022095252,0.054,none,37,0.0163697204925988,0.025314954195817
neutral_S24,neutral,pitch_max,sym,0.2241121542348236,0.935,none,43,0.0488945985480357,0.1175873383718299
neutral_S24,neutral,pitch_max,h2a,0.1950781411661918,0.911,none,22,-0.0100670717869329,0.1546198906555118
neutral_S24,neutral,pitch_max,a2h,0.1287559367650956,0.652,none,21,0.0803337910962475,0.1237899144659714
neutral_S24,neutral,pitch_min,sym,0.0476326032689682,0.9,none,43,0.0350345228742127,0.0097929702099147
neutral_S24,neutral,pitch_min,h2a,0.0447574364424538,0.926,none,20,0.0169550708715971,0.0210315242601947
neutral_S24,neutral,pitch_min,a2h,0.0471013270144788,0.85,none,23,-0.0031749854963185,0.0461240208318306
neutral_S24,neutral,pitch_std,sym,0.0104440675868716,0.835,none,49,-0.0123092345790457,0.022943397493986
neutral_S24,neutral,pitch_std,h2a,0.0059061443376163,0.727,none,24,-0.0130162911250778,0.0287958538491796
neutral_S24,neutral,pitch_std,a2h,0.0082433633932972,0.575,none,25,0.0041613841818654,0.0233032001339843
neutral_S24,neutral,intensity_mean,sym,-0.0041175920402025,0.007,convergence,75,0.0012831158065579,0.0021443832311848
neutral_S24,neutral,intensity_mean,h2a,-0.0053546721728493,0.021,convergence,37,0.0002705807015926,0.0028161186056192
neutral_S24,neutral,intensity_mean,a2h,-0.0035210456017934,0.722,none,38,-0.004894121662085,0.0023861100758679
neutral_S24,neutral,intensity_max,sym,-0.0016400440747934,0.027,convergence,75,0.0003513415659455,0.0010083204010505
neutral_S24,neutral,intensity_max,h2a,-0.0012048872829258,0.055,none,37,0.0006781756997162,0.0011445960427838
neutral_S24,neutral,intensity_max,a2h,-0.0021606169864637,0.388,none,38,-0.0017606801407416,0.0013692298908719
neutral_S24,neutral,intensity_min,sym,-0.0014932681505511,0.582,none,75,-0.0022063781961981,0.0034975712916205
neutral_S24,neutral,intensity_min,h2a,-0.0040436622923009,0.399,none,37,-0.0029813975498844,0.0041654545806535
neutral_S24,neutral,intensity_min,a2h,0.0004977267751756,0.863,none,38,-0.004099948045076,0.0039637013330527
neutral_S24,neutral,intensity_std,sym,0.0013224678031009,0.983,divergence,75,-0.0016960804100537,0.0014668156309299
neutral_S24,neutral,intensity_std,h2a,0.000340286760121,0.828,none,37,-0.0013931538409704,0.0017796947969619
neutral_S24,neutral,intensity_std,a2h,0.0028790846552194,0.653,none,38,0.0023556301597934,0.0013802309837187
neutral_S24,neutral,speech_rate,sym,0.0008867003462044,0.777,none,73,0.000277107529917,0.0007484082739296
neutral_S24,neutral,speech_rate,h2a,0.000734837699891,0.749,none,36,0.0001614053864825,0.0008495589083431
neutral_S24,neutral,speech_rate,a2h,0.001381203217719,0.711,none,37,0.0010466134934874,0.0005782764052707
neutral_S24,neutral,mfcc_centroid_dist,sym,-1.1946712658643292e-06,0.166,none,55,-3.53052378655271e-07,9.104240282616466e-07
neutral_S24,neutral,mfcc_centroid_dist,h2a,-3.169178060233967e-07,0.446,none,27,-1.6662500765755197e-07,1.2178113381017105e-06
neutral_S24,neutral,mfcc_centroid_dist,a2h,-1.3319472314808653e-06,0.15,none,28,-9.234624592126924e-08,1.2250008131812744e-06
neutral_S24,neutral,embedding_cosine_dist,sym,1.8927188388413637e-05,0.79,none,63,-9.19772780985353e-06,3.670941965325591e-05
neutral_S24,neutral,embedding_cosine_dist,h2a,3.389421034807717e-05,0.901,none,32,-2.248234654360319e-05,4.332409079018098e-05
neutral_S24,neutral,embedding_cosine_dist,a2h,1.141868053139647e-05,0.486,none,31,1.2575580789284529e-05,2.53950443734176e-05
neutral_S25,neutral,pitch_mean,sym,0.0184609403766995,0.294,none,48,0.022238956369011,0.0076839991204944
neutral_S25,neutral,pitch_mean,h2a,0.0183590993237246,0.489,none,24,0.0183594318974531,0.0095789870165738
neutral_S25,neutral,pitch_mean,a2h,0.0494483714377571,0.941,none,24,-0.0052071191195657,0.0347705979323626
neutral_S25,neutral,pitch_max,sym,-0.0861059375131442,0.298,none,46,-0.051462583341457,0.0645933996981166
neutral_S25,neutral,pitch_max,h2a,0.0465746728752735,0.473,none,24,0.0547676477672903,0.0914736890722563
neutral_S25,neutral,pitch_max,a2h,-0.1937514671713743,0.112,none,22,-0.0172958011349027,0.1439138005877643
neutral_S25,neutral,pitch_min,sym,0.0248931780444471,0.006,none,45,0.0380326161207627,0.0049574350454017
neutral_S25,neutral,pitch_min,h2a,0.0142580415625601,0.0,none,23,0.0323367629432884,0.0069387497598027
neutral_S25,neutral,pitch_min,a2h,0.0515750246788913,0.967,divergence,22,-0.0098328550440138,0.0322650223720302
neutral_S25,neutral,pitch_std,sym,-0.015718097218984,0.6,none,47,-0.0179166906683118,0.0112850764273401
neutral_S25,neutral,pitch_std,h2a,0.0119124516519189,0.516,none,24,0.0109995182282013,0.0163129319076362
neutral_S25,neutral,pitch_std,a2h,-0.0382493260957607,0.189,none,23,-0.0102363579027057,0.0323475467638542
neutral_S25,neutral,intensity_mean,sym,0.0004986527868905,0.912,none,49,-0.0034219376266977,0.0030332250231085
neutral_S25,neutral,intensity_mean,h2a,0.0013826121423821,0.786,none,24,-0.0016708211575714,0.0039335785488662
neutral_S25,neutral,intensity_mean,a2h,8.711114771821143e-06,0.119,none,25,0.0031406472602009,0.0025498000371858
neutral_S25,neutral,intensity_max,sym,0.0030950485723877,0.952,divergence,49,-0.0004972177968278,0.0021912058460048
neutral_S25,neutral,intensity_max,h2a,0.0091178164488373,0.993,divergence,24,0.0024445817888871,0.0028291618641585
neutral_S25,neutral,intensity_max,a2h,-0.0022638578278911,0.119,none,25,0.0008547569257354,0.0027639057460822
neutral_S25,neutral,intensity_min,sym,0.0025034889550887,0.85,none,49,-0.0006392665895304,0.0030815502140517
neutral_S25,neutral,intensity_min,h2a,0.0038327091161019,0.793,none,24,0.0001446717352859,0.0045365899531274
neutral_S25,neutral,intensity_min,a2h,0.0027827429304397,0.222,none,25,0.0047062235504587,0.0026329824551674
neutral_S25,neutral,intensity_std,sym,0.0017658134104013,0.559,none,49,0.0015101469733308,0.0015603876151106
neutral_S25,neutral,intensity_std,h2a,0.0020368803762738,0.662,none,24,0.0011814468515968,0.0019535035461414
neutral_S25,neutral,intensity_std,a2h,0.0030578671883626,0.969,divergence,25,0.000274617360052,0.001543420645749
neutral_S25,neutral,speech_rate,sym,0.0011855255388085,0.903,none,48,5.287127920359641e-05,0.0008415857768987
neutral_S25,neutral,speech_rate,h2a,-0.0004705424237722,0.525,none,24,-0.0005456072673233,0.001230643615471
neutral_S25,neutral,speech_rate,a2h,0.0021514418363236,0.978,divergence,24,0.0004725192969549,0.0008254245480553
neutral_S25,neutral,mfcc_centroid_dist,sym,2.1041741325440085e-07,0.959,divergence,44,-1.1163958304827922e-06,7.979912499542839e-07
neutral_S25,neutral,mfcc_centroid_dist,h2a,-1.1711411796743552e-06,0.364,none,22,-8.287816708151595e-07,1.0535358440886451e-06
neutral_S25,neutral,mfcc_centroid_dist,a2h,1.3978030301833383e-06,0.652,none,22,9.4413634343541e-07,1.1527074327830833e-06
neutral_S25,neutral,embedding_cosine_dist,sym,7.826926748643286e-06,0.599,none,38,-1.5505852065870996e-06,3.344251369065104e-05
neutral_S25,neutral,embedding_cosine_dist,h2a,-4.181492093270628e-05,0.238,none,21,-7.636241429975195e-06,4.896784292490763e-05
neutral_S25,neutral,embedding_cosine_dist,a2h,-5.1698665821631855e-06,0.11,none,17,3.689507675343805e-05,3.180121400644293e-05
neutral_S27,neutral,pitch_mean,sym,0.010294006513125,0.813,none,73,0.0064983254743543,0.0043582835364652
neutral_S27,neutral,pitch_mean,h2a,0.0132699463471442,0.839,none,36,0.0088566965061436,0.0047165802925003
neutral_S27,neutral,pitch_mean,a2h,0.0100688775924191,0.641,none,37,0.0047002760628826,0.0146068527955854
neutral_S27,neutral,pitch_max,sym,0.1329620999064628,0.831,none,68,0.0549958018945294,0.083432589713818
neutral_S27,neutral,pitch_max,h2a,0.2277898540220113,0.816,none,34,0.1449832517316417,0.0896342178235156
neutral_S27,neutral,pitch_max,a2h,0.0777116134350446,0.366,none,34,0.113903468507628,0.1100048204055464
neutral_S27,neutral,pitch_min,sym,0.0600869164614285,0.014,none,65,0.0635325302147904,0.0016102685217889
neutral_S27,neutral,pitch_min,h2a,0.0563638996434437,0.03,none,32,0.0597789554514083,0.0018876469753279
neutral_S27,neutral,pitch_min,a2h,0.0851552259282644,0.999,divergence,33,-0.0031727328438851,0.0327145890441643
neutral_S27,neutral,pitch_std,sym,0.0180823354460332,0.988,divergence,71,-0.0029722080637878,0.010286715114281
neutral_S27,neutral,pitch_std,h2a,0.0355599781317406,0.995,divergence,35,0.0077327515583758,0.0112851664898206
neutral_S27,neutral,pitch_std,a2h,0.0119953879575031,0.229,none,36,0.0227592293688972,0.014230505132957
neutral_S27,neutral,intensity_mean,sym,0.0014173659414521,0.489,none,73,0.0015322211651491,0.0028388234614008
neutral_S27,neutral,intensity_mean,h2a,0.0003846375604152,0.497,none,36,0.0003701424133536,0.0030497243122682
neutral_S27,neutral,intensity_mean,a2h,0.0027825470437522,0.985,divergence,37,-0.0010964798337393,0.0018069772844055
neutral_S27,neutral,intensity_max,sym,0.0050003439434312,0.809,none,73,0.0016094137583772,0.0034943992964827
neutral_S27,neutral,intensity_max,h2a,0.0054705429364138,0.817,none,36,0.0019115628151779,0.0037201767884926
neutral_S27,neutral,intensity_max,a2h,0.0059121816536238,0.98,divergence,37,0.0041694721803744,0.0008696717889136
neutral_S27,neutral,intensity_min,sym,-0.0207554384571029,0.018,convergence,73,-0.0043476830201429,0.0083307747163262
neutral_S27,neutral,intensity_min,h2a,-0.0376340272426509,0.006,convergence,36,-0.0128928307230761,0.0108641903161979
neutral_S27,neutral,intensity_min,a2h,-0.0038139292489943,0.542,none,37,-0.0055167858616287,0.0125556858833643
neutral_S27,neutral,intensity_std,sym,-0.0016903294264599,0.221,none,73,-0.0001575034153877,0.001930772931388
neutral_S27,neutral,intensity_std,h2a,-0.003064726225911,0.168,none,36,-0.0008919654018087,0.0022898058432982
neutral_S27,neutral,intensity_std,a2h,0.0005162184491722,0.353,none,37,0.0012011426953619,0.0018036013260059
neutral_S27,neutral,speech_rate,sym,-6.296647087631464e-05,0.893,none,71,-0.000609887720325,0.0004272130513326
neutral_S27,neutral,speech_rate,h2a,-0.0008258930050352,0.688,none,36,-0.001117552986313,0.0005892749757601
neutral_S27,neutral,speech_rate,a2h,0.0008989706518999,0.817,none,35,0.0003957960196729,0.0005462033646634
neutral_S27,neutral,mfcc_centroid_dist,sym,-3.201340839094768e-07,0.468,none,67,-2.704402156875804e-07,5.808655251612698e-07
neutral_S27,neutral,mfcc_centroid_dist,h2a,-2.5110103070865868e-08,0.481,none,34,7.3652201869e-09,6.773292864884024e-07
neutral_S27,neutral,mfcc_centroid_dist,a2h,-2.964206331837544e-07,0.208,none,33,3.2203123327001786e-07,7.65443184362672e-07
neutral_S27,neutral,embedding_cosine_dist,sym,3.779959909059148e-05,0.671,none,70,2.371918779589061e-05,2.89411896213904e-05
neutral_S27,neutral,embedding_cosine_dist,h2a,4.945969523888851e-05,0.827,none,35,1.712471314894448e-05,3.2569269530177724e-05
neutral_S27,neutral,embedding_cosine_dist,a2h,3.162625967787354e-05,0.346,none,35,4.231110769640696e-05,2.471023675875591e-05
neutral_S29,neutral,pitch_mean,sym,0.0284480371800156,0.574,none,38,0.0273608426184789,0.0054142639762915
neutral_S29,neutral,pitch_mean,h2a,0.0111986293880055,0.954,divergence,19,-0.0026638959349234,0.0079726611344277
neutral_S29,neutral,pitch_mean,a2h,0.0257961421843132,0.878,none,19,-0.0070563953292744,0.0277377643868302
neutral_S29,neutral,pitch_max,sym,0.1288570226837825,0.998,divergence,36,0.024134632527976,0.0322799053217212
neutral_S29,neutral,pitch_max,h2a,0.1041044360449665,0.997,divergence,17,-0.0586071511979644,0.0590875866947663
neutral_S29,neutral,pitch_max,a2h,0.1276011907547118,0.721,none,19,0.0541904440248959,0.1171724006797834
neutral_S29,neutral,pitch_min,sym,-0.0025724898415345,0.272,none,37,0.0008923811050656,0.0054262903109753
neutral_S29,neutral,pitch_min,h2a,-0.0466520499747832,0.515,none,18,-0.0468422708699605,0.0080679758303577
neutral_S29,neutral,pitch_min,a2h,0.0225971647011244,0.835,none,19,-0.0043954376756716,0.0287076017631659
neutral_S29,neutral,pitch_std,sym,0.0201366199499019,0.931,none,36,0.0117356239189984,0.0056427362265139
neutral_S29,neutral,pitch_std,h2a,-0.0002401664141853,0.889,none,17,-0.0116409123968506,0.0092498105808134
neutral_S29,neutral,pitch_std,a2h,0.0374852962688575,0.961,divergence,19,0.0072981709456444,0.016823222994544
neutral_S29,neutral,intensity_mean,sym,0.0003182175398783,0.854,none,38,-0.0014780952573063,0.0016804212815523
neutral_S29,neutral,intensity_mean,h2a,0.0007544350488767,0.595,none,19,4.890755204145054e-05,0.0026046011596704
neutral_S29,neutral,intensity_mean,a2h,0.0007414808355921,0.062,none,19,0.0040502049509854,0.002154363623398
neutral_S29,neutral,intensity_max,sym,0.0036143063052517,0.916,none,38,0.0015506917063405,0.0015302723072718
neutral_S29,neutral,intensity_max,h2a,0.0056807331339068,0.974,divergence,19,0.0012239503063294,0.0023005715108401
neutral_S29,neutral,intensity_max,a2h,0.0024273921896528,0.995,divergence,19,0.0006823556351777,0.0007580220505793
neutral_S29,neutral,intensity_min,sym,0.0001546778728515,0.58,none,37,-0.0005910659436328,0.0032610737136558
neutral_S29,neutral,intensity_min,h2a,-0.0007932994085838,0.482,none,19,-0.0005677388141276,0.0049401293517981
neutral_S29,neutral,intensity_min,a2h,0.0007893928439423,0.681,none,18,-0.0015127023581993,0.0047580026618977
neutral_S29,neutral,intensity_std,sym,0.0003192990675633,0.44,none,37,0.0005178654984987,0.0013053088216655
neutral_S29,neutral,intensity_std,h2a,0.0024577017290127,0.846,none,19,0.0006195722680444,0.0017755443663214
neutral_S29,neutral,intensity_std,a2h,-0.0024261295824778,0.323,none,18,-0.0015967138667481,0.0018452560806041
neutral_S29,neutral,speech_rate,sym,-0.0005932579206497,0.051,none,31,0.0001005307883281,0.0004263019620973
neutral_S29,neutral,speech_rate,h2a,-0.0012534043936323,0.023,convergence,16,-4.224011558685082e-06,0.0006140871721248
neutral_S29,neutral,speech_rate,a2h,-0.0003791365664133,0.567,none,15,-0.0004618314049946,0.0005054780027846
neutral_S29,neutral,mfcc_centroid_dist,sym,9.497047619893168e-07,0.868,none,32,2.1886503660707298e-08,8.100528653414462e-07
neutral_S29,neutral,mfcc_centroid_dist,h2a,-6.413525861135839e-07,0.306,none,17,-1.859622776676916e-07,1.052811291823478e-06
neutral_S29,neutral,mfcc_centroid_dist,a2h,1.0645271454495244e-06,0.814,none,15,1.1433370188232289e-07,1.086115112988136e-06
neutral_S29,neutral,embedding_cosine_dist,sym,2.402180516695075e-07,0.36,none,28,1.060911035858002e-05,3.056219381963148e-05
neutral_S29,neutral,embedding_cosine_dist,h2a,-6.20199642180988e-05,0.062,none,15,1.1246162093048802e-05,4.558001481345232e-05
neutral_S29,neutral,embedding_cosine_dist,a2h,5.222025509125307e-05,0.662,none,13,3.40556754193595e-05,4.446382591565062e-05
neutral_S30,neutral,pitch_mean,sym,-0.0002264176748739,0.032,convergence,34,0.0161579544583645,0.0087241271183071
neutral_S30,neutral,pitch_mean,h2a,-0.020807177269377,0.022,convergence,17,0.0004439058003759,0.0106323408733987
neutral_S30,neutral,pitch_mean,a2h,0.0135560353532131,0.952,divergence,17,-0.0198757610511802,0.0204885937280126
neutral_S30,neutral,pitch_max,sym,0.0714866531111901,0.925,none,27,-0.0527562604246258,0.0868566107078746
neutral_S30,neutral,pitch_max,h2a,-0.0254495807778688,0.827,none,12,-0.1267571072580848,0.1094682930424736
neutral_S30,neutral,pitch_max,a2h,0.0975520625542709,0.637,none,15,0.0580415248505292,0.1163759826817585
neutral_S30,neutral,pitch_min,sym,-0.0312952953890305,0.138,none,32,-0.0110121768116547,0.0180360590579848
